Year Of Residence,reward program,Age,Income,Home Ownership,County,dummy for Children,Ethnicity,Language,City,Deliveryperiod,Source Channel,weekly fee,Nielsen Prizm,is_churned
0.47546224336447396,-0.11590048533580517,0.6758420797849594,0.009975776093971826,0.0,1.0,0.0,17.0,7.0,21.0,0.0,14.0,8.0,8.0,1
-0.3815255458102874,1.3330701125701552,0.6117135354932293,-0.3753397283086687,1.0,1.0,0.0,27.0,30.0,21.0,0.0,14.0,7.0,7.0,1
-1.0671157771500965,-0.11590048533580517,1.6377702441609112,-0.883047590647094,1.0,1.0,0.0,55.0,7.0,21.0,0.0,48.0,6.0,3.0,1
-1.0671157771500965,-0.11590048533580517,-0.029571907424072015,-0.21689181751070735,1.0,1.0,1.0,33.0,7.0,37.0,18.0,27.0,2.0,4.0,1
-0.9814169982326204,-0.11590048533580517,-0.8632429832165637,0.30416536319652776,0.0,1.0,1.0,33.0,7.0,43.0,7.0,14.0,6.0,2.0,1
-0.8100194403976682,-0.11590048533580517,-0.6067288060496431,0.3328469225565699,0.0,1.0,0.0,11.0,7.0,25.0,20.0,30.0,7.0,2.0,0
-0.2958267668928113,-0.11590048533580517,0.22694226974284848,0.3328380702234341,0.0,1.0,0.0,17.0,7.0,21.0,5.0,46.0,7.0,5.0,1
-0.9814169982326204,-0.11590048533580517,-0.15782899600753225,-0.729433053741288,1.0,0.0,0.0,27.0,30.0,32.0,0.0,44.0,3.0,7.0,1
1.246751253621759,-0.11590048533580517,0.16281372545111836,2.9657521054764895,0.0,1.0,0.0,29.0,7.0,21.0,0.0,29.0,4.0,5.0,1
-0.8957182193151443,-0.11590048533580517,-0.9915000718000239,-0.640918574716269,0.0,1.0,0.0,23.0,7.0,25.0,18.0,27.0,6.0,8.0,1
-0.5529231036452397,-0.11590048533580517,0.3551993583263087,0.43636610624679617,0.0,1.0,1.0,67.0,36.0,43.0,0.0,18.0,2.0,2.0,1
-0.724320661480192,-0.11590048533580517,-0.9915000718000239,0.3328380702234341,0.0,1.0,0.0,27.0,30.0,42.0,18.0,37.0,1.0,1.0,1
1.246751253621759,-0.11590048533580517,0.6117135354932293,0.7754547270142083,0.0,1.0,0.0,35.0,7.0,21.0,0.0,47.0,8.0,8.0,1
-0.9814169982326204,-0.11590048533580517,-1.2480142489669444,0.3328469225565699,0.0,1.0,0.0,27.0,7.0,21.0,0.0,18.0,4.0,7.0,1
0.9039561379518547,-0.11590048533580517,0.9323562569518798,1.7806637115854635,0.0,1.0,0.0,33.0,7.0,21.0,18.0,37.0,2.0,5.0,1
2.0180402638790444,-0.11590048533580517,0.6758420797849594,0.7754547270142083,0.0,1.0,0.0,17.0,7.0,21.0,0.0,14.0,5.0,5.0,0
-0.5529231036452397,-0.11590048533580517,-1.2480142489669444,-0.10977858656734002,0.0,1.0,0.0,33.0,7.0,0.0,18.0,37.0,4.0,5.0,1
1.3324500325392354,-0.11590048533580517,0.6117135354932293,1.660696892928892,0.0,1.0,0.0,11.0,3.0,21.0,18.0,37.0,1.0,5.0,1
0.9039561379518547,-0.11590048533580517,0.8040991683684195,1.1692596188940956,0.0,1.0,0.0,17.0,7.0,15.0,18.0,14.0,7.0,2.0,0
0.5611610222819501,-0.11590048533580517,-0.15782899600753225,3.2345177918129835,0.0,1.0,0.0,27.0,30.0,50.0,0.0,27.0,2.0,5.0,0
-0.038730430140382875,-0.11590048533580517,-1.055628616091754,0.9561131416499306,0.0,1.0,1.0,33.0,7.0,0.0,7.0,18.0,6.0,7.0,1
-0.9814169982326204,-0.11590048533580517,-0.4784717174661829,0.7754547270142083,1.0,1.0,0.0,17.0,7.0,25.0,0.0,30.0,7.0,2.0,0
0.21836590661204555,-0.11590048533580517,0.9964848012436099,-0.9064797164575976,0.0,1.0,0.0,55.0,7.0,21.0,18.0,37.0,1.0,7.0,1
0.046968348777093265,-0.11590048533580517,-0.029571907424072015,0.7754547270142083,0.0,1.0,1.0,4.0,7.0,21.0,8.0,48.0,7.0,5.0,1
-0.038730430140382875,-0.11590048533580517,-0.35021462888272265,3.431154667758853,0.0,1.0,1.0,49.0,8.0,42.0,11.0,46.0,6.0,2.0,1
-0.9814169982326204,-0.11590048533580517,-0.8632429832165637,0.11153859416118285,0.0,1.0,1.0,22.0,7.0,25.0,0.0,5.0,2.0,2.0,0
-0.724320661480192,-0.11590048533580517,-0.2860860845909925,0.775463579347344,0.0,1.0,0.0,11.0,7.0,21.0,2.0,14.0,8.0,5.0,1
0.9039561379518547,-0.11590048533580517,-0.09370045171580214,0.22681367625577206,0.0,1.0,1.0,17.0,7.0,0.0,18.0,14.0,6.0,5.0,1
0.7325585801169023,-0.11590048533580517,-0.029571907424072015,-0.1097697342342042,0.0,1.0,0.0,27.0,30.0,15.0,18.0,9.0,4.0,1.0,1
-0.8957182193151443,-0.11590048533580517,-0.9273715275082938,1.2180713838049821,0.0,1.0,0.0,22.0,7.0,0.0,0.0,0.0,2.0,2.0,1
0.30406468552952165,0.5050869137667493,0.5475849912014991,-0.28682524928364966,0.0,1.0,0.0,17.0,7.0,42.0,0.0,14.0,5.0,7.0,1
0.8182573590343785,-0.11590048533580517,1.6377702441609112,-0.19829306559235904,0.0,1.0,0.0,35.0,7.0,21.0,18.0,37.0,1.0,5.0,0
-0.46722432472776354,5.472986106587185,-0.9273715275082938,0.3551813590582324,0.0,1.0,1.0,17.0,7.0,0.0,0.0,14.0,10.0,7.0,1
0.1326671276945694,0.2980911140658978,0.29107081403457863,0.46643748190916134,0.0,1.0,0.0,17.0,7.0,13.0,0.0,18.0,10.0,5.0,0
0.5611610222819501,-0.11590048533580517,-0.41434317317445274,0.11152974182804704,0.0,1.0,0.0,72.0,37.0,21.0,0.0,44.0,10.0,5.0,1
-0.8100194403976682,-0.11590048533580517,0.3551993583263087,0.554155250951957,0.0,1.0,0.0,22.0,7.0,42.0,18.0,29.0,6.0,8.0,1
-0.46722432472776354,-0.11590048533580517,1.0606133455353401,0.7754547270142083,0.0,1.0,1.0,38.0,7.0,21.0,0.0,14.0,6.0,5.0,1
-0.8957182193151443,-0.11590048533580517,-0.542600261757913,0.5541463986188212,0.0,1.0,1.0,17.0,7.0,21.0,0.0,37.0,4.0,1.0,1
-0.8100194403976682,-0.11590048533580517,-0.6067288060496431,-0.4638630596668235,0.0,1.0,0.0,27.0,7.0,27.0,3.0,14.0,4.0,1.0,1
-0.21012798797533516,-0.11590048533580517,-0.029571907424072015,0.554155250951957,0.0,1.0,0.0,67.0,7.0,38.0,20.0,45.0,6.0,8.0,1
0.7325585801169023,-0.11590048533580517,1.2529989784105304,-0.28682524928364966,0.0,1.0,0.0,32.0,7.0,21.0,18.0,37.0,2.0,5.0,1
-0.9814169982326204,-0.11590048533580517,0.6117135354932293,-0.44908851566314745,1.0,1.0,0.0,23.0,7.0,21.0,0.0,48.0,9.0,7.0,1
-0.9814169982326204,-0.11590048533580517,-0.9915000718000239,0.7754547270142083,0.0,1.0,0.0,11.0,3.0,38.0,0.0,48.0,9.0,2.0,1
0.7325585801169023,-0.11590048533580517,-0.029571907424072015,0.7754547270142083,0.0,1.0,0.0,22.0,7.0,0.0,0.0,14.0,5.0,8.0,1
-0.5529231036452397,-0.11590048533580517,-0.41434317317445274,0.8103506242355929,0.0,1.0,0.0,72.0,37.0,15.0,20.0,6.0,6.0,8.0,1
-0.8100194403976682,-0.11590048533580517,-0.029571907424072015,-0.6103603207314339,1.0,1.0,0.0,34.0,18.0,21.0,0.0,18.0,3.0,1.0,1
-0.3815255458102874,-0.11590048533580517,-1.3121427932586744,-0.8348023750568997,1.0,1.0,0.0,27.0,30.0,42.0,7.0,46.0,6.0,6.0,1
-0.9814169982326204,-0.11590048533580517,-1.2480142489669444,-0.1070255109621014,0.0,1.0,0.0,64.0,34.0,42.0,0.0,6.0,4.0,1.0,1
0.47546224336447396,-0.11590048533580517,-0.029571907424072015,2.5610942531720924,0.0,1.0,1.0,17.0,7.0,15.0,0.0,27.0,6.0,2.0,1
0.1326671276945694,-0.11590048533580517,-0.029571907424072015,2.5459213541773047,0.0,1.0,1.0,35.0,7.0,26.0,0.0,14.0,8.0,8.0,1
3.1321243898062345,-0.11590048533580517,0.6117135354932293,-0.8596597265022695,1.0,0.0,0.0,32.0,7.0,32.0,0.0,9.0,7.0,4.0,1
0.046968348777093265,-0.11590048533580517,-0.41434317317445274,-0.3753397283086687,0.0,1.0,0.0,27.0,30.0,1.0,18.0,46.0,3.0,8.0,1
0.9039561379518547,-0.11590048533580517,0.9323562569518798,0.7754547270142083,0.0,1.0,0.0,27.0,30.0,1.0,18.0,37.0,2.0,2.0,1
-0.21012798797533516,-0.11590048533580517,1.0606133455353401,-0.1097697342342042,0.0,1.0,1.0,17.0,7.0,26.0,0.0,14.0,13.0,5.0,0
-0.8957182193151443,-0.11590048533580517,-1.3762713375504045,-0.5491287324309982,0.0,1.0,0.0,17.0,7.0,1.0,0.0,37.0,1.0,5.0,0
0.5611610222819501,-0.11590048533580517,0.29107081403457863,3.4311635200919888,0.0,1.0,0.0,33.0,7.0,37.0,20.0,46.0,8.0,5.0,0
0.5611610222819501,-0.11590048533580517,-0.6067288060496431,-0.5523952433581142,0.0,1.0,0.0,27.0,7.0,1.0,18.0,37.0,2.0,1.0,1
0.30406468552952165,-0.11590048533580517,-0.35021462888272265,-0.5924697554639509,0.0,1.0,0.0,27.0,30.0,1.0,18.0,46.0,6.0,3.0,1
-0.5529231036452397,-0.11590048533580517,-1.3121427932586744,0.7754547270142083,0.0,1.0,0.0,67.0,36.0,21.0,0.0,14.0,8.0,2.0,1
-0.3815255458102874,-0.11590048533580517,0.03455663686765811,-0.9064797164575976,0.0,1.0,0.0,67.0,7.0,45.0,18.0,37.0,1.0,0.0,1
0.21836590661204555,-0.11590048533580517,-1.3121427932586744,-0.8179563850994428,1.0,1.0,0.0,27.0,30.0,45.0,20.0,37.0,2.0,0.0,1
0.7325585801169023,-0.11590048533580517,0.3551993583263087,0.10861732422636375,0.0,1.0,1.0,17.0,7.0,17.0,14.0,37.0,4.0,4.0,1
0.5611610222819501,-0.11590048533580517,1.2529989784105304,-0.5523863910249783,0.0,1.0,0.0,47.0,7.0,22.0,20.0,43.0,6.0,1.0,0
-0.724320661480192,-0.11590048533580517,-2.017556780467706,-0.9057626774735966,1.0,1.0,0.0,27.0,30.0,1.0,0.0,9.0,4.0,0.0,1
-0.9814169982326204,-0.11590048533580517,-0.9915000718000239,-0.1097697342342042,1.0,1.0,0.0,17.0,7.0,11.0,18.0,9.0,4.0,7.0,1
-1.0671157771500965,-0.11590048533580517,-1.3121427932586744,-0.1097697342342042,1.0,1.0,0.0,5.0,7.0,11.0,18.0,14.0,4.0,7.0,1
-0.6386218825627158,-0.11590048533580517,1.6377702441609112,0.11152974182804704,1.0,1.0,0.0,23.0,7.0,11.0,20.0,9.0,8.0,5.0,1
-0.12442920905785901,-0.11590048533580517,-0.6067288060496431,-0.8112197595830872,1.0,1.0,1.0,27.0,7.0,17.0,18.0,37.0,2.0,0.0,1
1.0753536957868068,-0.11590048533580517,0.8682277126601498,-0.6409097223831332,0.0,1.0,0.0,64.0,7.0,20.0,0.0,18.0,6.0,4.0,1
0.046968348777093265,-0.11590048533580517,0.6758420797849594,-0.1097697342342042,0.0,1.0,0.0,27.0,30.0,12.0,18.0,37.0,1.0,1.0,1
0.5611610222819501,0.19459321421547204,0.29107081403457863,-0.3248991341007921,0.0,1.0,0.0,27.0,7.0,12.0,0.0,27.0,6.0,1.0,1
0.8182573590343785,-0.11590048533580517,-0.6708573503413733,-0.5523863910249783,0.0,1.0,1.0,27.0,7.0,18.0,18.0,37.0,2.0,1.0,1
-0.8100194403976682,-0.11590048533580517,0.22694226974284848,-0.5523863910249783,0.0,1.0,0.0,27.0,7.0,22.0,20.0,9.0,4.0,5.0,1
0.046968348777093265,-0.11590048533580517,-1.055628616091754,-0.1097697342342042,1.0,1.0,1.0,55.0,7.0,45.0,20.0,9.0,7.0,0.0,1
-1.0671157771500965,-0.11590048533580517,-1.3762713375504045,-0.8673524039972932,1.0,1.0,0.0,27.0,30.0,22.0,14.0,9.0,7.0,0.0,1
-0.038730430140382875,-0.11590048533580517,1.6377702441609112,-0.3753485806418045,0.0,1.0,0.0,27.0,30.0,22.0,0.0,14.0,7.0,7.0,1
0.9039561379518547,-0.11590048533580517,0.6117135354932293,-0.729433053741288,0.0,1.0,1.0,27.0,30.0,1.0,18.0,37.0,2.0,7.0,1
-1.0671157771500965,-0.11590048533580517,-1.9534282361759758,-0.8179652374325787,1.0,1.0,0.0,27.0,7.0,45.0,18.0,10.0,2.0,0.0,0
0.9896549168693308,-0.11590048533580517,0.6758420797849594,-0.5486152971091209,0.0,1.0,0.0,67.0,36.0,45.0,18.0,37.0,2.0,5.0,1
-0.8100194403976682,-0.11590048533580517,-0.9273715275082938,-0.729433053741288,1.0,1.0,0.0,27.0,7.0,1.0,18.0,37.0,1.0,5.0,1
-0.6386218825627158,-0.11590048533580517,0.5475849912014991,-0.892740895430812,1.0,1.0,0.0,27.0,30.0,45.0,0.0,9.0,8.0,0.0,1
-0.9814169982326204,-0.11590048533580517,-1.6327855147173251,-0.8759391671390342,1.0,1.0,0.0,27.0,7.0,45.0,18.0,47.0,2.0,0.0,1
-0.2958267668928113,-0.11590048533580517,-0.2219575402992624,-0.4638719119999593,0.0,1.0,0.0,27.0,30.0,45.0,18.0,47.0,2.0,0.0,1
-0.9814169982326204,-0.11590048533580517,0.03455663686765811,-0.28681639695051386,0.0,2.0,0.0,27.0,7.0,9.0,18.0,37.0,2.0,1.0,1
-0.8100194403976682,-0.11590048533580517,-1.3121427932586744,0.11152974182804704,1.0,1.0,1.0,17.0,7.0,17.0,18.0,37.0,1.0,1.0,1
-0.46722432472776354,-0.11590048533580517,0.6758420797849594,-0.1097697342342042,0.0,2.0,0.0,67.0,7.0,9.0,18.0,37.0,2.0,1.0,1
0.5611610222819501,-0.11590048533580517,1.6377702441609112,-0.9064797164575976,1.0,1.0,0.0,72.0,37.0,22.0,20.0,46.0,7.0,4.0,0
0.21836590661204555,-0.11590048533580517,1.6377702441609112,-0.8563489539094745,0.0,1.0,0.0,50.0,24.0,22.0,0.0,14.0,4.0,0.0,1
-0.12442920905785901,-0.11590048533580517,1.2529989784105304,-0.8179652374325787,1.0,1.0,0.0,27.0,30.0,22.0,18.0,37.0,1.0,3.0,1
-1.0671157771500965,-0.11590048533580517,0.6758420797849594,-0.5523863910249783,1.0,1.0,0.0,27.0,7.0,45.0,19.0,14.0,4.0,0.0,1
-1.0671157771500965,-0.11590048533580517,-1.3121427932586744,-0.19830191792549484,0.0,1.0,0.0,23.0,7.0,45.0,18.0,37.0,2.0,3.0,1
-0.9814169982326204,-0.11590048533580517,-2.145813869051166,-0.584493803308581,0.0,1.0,0.0,51.0,7.0,45.0,0.0,46.0,6.0,1.0,1
2.1037390427965206,-0.11590048533580517,1.2529989784105304,3.431154667758853,0.0,1.0,0.0,15.0,7.0,11.0,0.0,46.0,12.0,5.0,0
-0.21012798797533516,-0.11590048533580517,-0.2860860845909925,-0.5523952433581142,0.0,1.0,0.0,27.0,30.0,45.0,20.0,37.0,2.0,1.0,1
-0.9814169982326204,-0.11590048533580517,0.3551993583263087,-0.3753397283086687,1.0,1.0,0.0,22.0,7.0,20.0,0.0,47.0,8.0,7.0,1
0.1326671276945694,-0.11590048533580517,-0.09370045171580214,-0.7294419060744238,0.0,1.0,1.0,27.0,30.0,45.0,18.0,37.0,2.0,5.0,1
0.38976346444699783,-0.11590048533580517,1.3171275227022605,-0.19829306559235904,0.0,1.0,0.0,17.0,7.0,12.0,0.0,43.0,8.0,5.0,1
2.0180402638790444,-0.012402585485379437,1.509513155577451,-0.19829306559235904,0.0,1.0,0.0,17.0,7.0,1.0,18.0,46.0,7.0,4.0,1
-0.9814169982326204,-0.11590048533580517,-0.029571907424072015,0.3328380702234341,0.0,1.0,0.0,68.0,7.0,3.0,0.0,0.0,2.0,8.0,1
-0.3815255458102874,-0.11590048533580517,0.3551993583263087,-0.8251621842719966,1.0,1.0,0.0,27.0,7.0,45.0,18.0,37.0,2.0,0.0,1
0.7325585801169023,-0.11590048533580517,1.7018987884526413,-0.8179652374325787,0.0,1.0,0.0,55.0,7.0,18.0,0.0,14.0,9.0,4.0,1
0.30406468552952165,-0.11590048533580517,-0.09370045171580214,0.3328380702234341,0.0,1.0,0.0,11.0,7.0,53.0,0.0,29.0,8.0,1.0,1
-0.46722432472776354,-0.11590048533580517,-0.35021462888272265,-0.4638719119999593,0.0,1.0,0.0,67.0,36.0,18.0,20.0,9.0,4.0,7.0,1
0.38976346444699783,-0.11590048533580517,-0.35021462888272265,0.5541463986188212,0.0,0.0,1.0,27.0,7.0,54.0,18.0,44.0,4.0,2.0,1
-0.12442920905785901,-0.11590048533580517,-0.35021462888272265,-0.3753485806418045,0.0,0.0,0.0,34.0,7.0,54.0,18.0,37.0,1.0,1.0,1
0.8182573590343785,-0.11590048533580517,0.4193279026180389,-0.19830191792549484,0.0,1.0,0.0,55.0,7.0,16.0,20.0,48.0,7.0,1.0,0
1.3324500325392354,-0.11590048533580517,1.6377702441609112,-0.015297635008781377,0.0,1.0,0.0,20.0,7.0,20.0,18.0,18.0,3.0,5.0,1
2.1037390427965206,-0.11590048533580517,1.5736416998691811,-0.19830191792549484,0.0,1.0,0.0,17.0,7.0,20.0,7.0,14.0,6.0,4.0,1
0.30406468552952165,-0.11590048533580517,-0.029571907424072015,-0.6409097223831332,0.0,1.0,1.0,27.0,30.0,45.0,18.0,14.0,4.0,7.0,1
0.5611610222819501,-0.11590048533580517,0.5475849912014991,-0.3753397283086687,0.0,1.0,0.0,27.0,30.0,1.0,18.0,37.0,1.0,5.0,1
-0.8100194403976682,-0.11590048533580517,-0.35021462888272265,-0.7532546822097674,0.0,1.0,0.0,55.0,7.0,11.0,18.0,37.0,2.0,5.0,0
-1.0671157771500965,-0.11590048533580517,-1.6969140590090552,-0.8179563850994428,1.0,2.0,0.0,32.0,7.0,9.0,18.0,37.0,2.0,7.0,1
-0.5529231036452397,0.7120827134676008,-0.35021462888272265,-0.1097697342342042,0.0,1.0,0.0,22.0,7.0,1.0,0.0,14.0,5.0,2.0,0
0.1326671276945694,-0.11590048533580517,0.5475849912014991,-0.8932631830858251,1.0,1.0,0.0,27.0,30.0,45.0,18.0,37.0,1.0,0.0,1
-0.3815255458102874,-0.11590048533580517,-0.41434317317445274,0.5541463986188212,0.0,1.0,0.0,20.0,7.0,21.0,0.0,44.0,4.0,7.0,1
2.1037390427965206,-0.11590048533580517,1.1888704341188003,0.11153859416118285,0.0,1.0,1.0,34.0,18.0,18.0,20.0,10.0,7.0,1.0,0
-0.724320661480192,-0.11590048533580517,-1.6327855147173251,-0.28682524928364966,1.0,1.0,0.0,67.0,7.0,20.0,18.0,6.0,1.0,7.0,1
1.4181488114567116,-0.11590048533580517,1.3171275227022605,-0.788540082089128,0.0,1.0,0.0,27.0,7.0,45.0,0.0,14.0,8.0,7.0,1
-0.9814169982326204,-0.11590048533580517,-0.9273715275082938,-0.729433053741288,1.0,1.0,0.0,22.0,7.0,45.0,20.0,9.0,4.0,7.0,1
-1.0671157771500965,-0.11590048533580517,-0.7349858946331034,-0.9064797164575976,1.0,1.0,0.0,27.0,30.0,45.0,0.0,37.0,6.0,0.0,1
0.5611610222819501,-0.11590048533580517,1.5736416998691811,-0.9064797164575976,0.0,1.0,0.0,17.0,7.0,1.0,18.0,37.0,1.0,0.0,0
-1.0671157771500965,-0.11590048533580517,-1.6327855147173251,-0.8179652374325787,1.0,1.0,0.0,27.0,30.0,17.0,18.0,37.0,4.0,0.0,1
-1.0671157771500965,-0.11590048533580517,-0.9273715275082938,-0.5523952433581142,1.0,1.0,1.0,32.0,7.0,42.0,0.0,47.0,8.0,8.0,1
-1.0671157771500965,-0.11590048533580517,-1.1838857046752143,-0.729433053741288,0.0,1.0,0.0,35.0,7.0,45.0,10.0,46.0,3.0,5.0,1
0.47546224336447396,-0.11590048533580517,1.1888704341188003,-0.7294419060744238,0.0,1.0,0.0,51.0,7.0,53.0,0.0,37.0,2.0,4.0,0
0.9039561379518547,-0.11590048533580517,0.29107081403457863,0.11152974182804704,0.0,1.0,0.0,17.0,7.0,16.0,18.0,14.0,4.0,4.0,1
1.5895463692916638,-0.11590048533580517,1.6377702441609112,0.11152974182804704,0.0,1.0,0.0,23.0,7.0,16.0,0.0,14.0,12.0,4.0,0
-1.0671157771500965,-0.11590048533580517,0.8682277126601498,-0.07058930777508488,0.0,1.0,0.0,27.0,30.0,41.0,0.0,9.0,4.0,8.0,1
-0.038730430140382875,-0.11590048533580517,-0.4784717174661829,-0.28681639695051386,0.0,1.0,0.0,27.0,30.0,45.0,18.0,37.0,1.0,4.0,1
-0.9814169982326204,-0.11590048533580517,-0.9915000718000239,0.775463579347344,0.0,2.0,1.0,17.0,7.0,9.0,18.0,37.0,2.0,8.0,1
-0.8957182193151443,-0.11590048533580517,-0.2219575402992624,-0.1097697342342042,0.0,1.0,0.0,32.0,7.0,26.0,20.0,46.0,6.0,8.0,1
0.8182573590343785,-0.11590048533580517,1.2529989784105304,0.5343260247277303,0.0,1.0,0.0,27.0,30.0,41.0,18.0,37.0,2.0,4.0,1
-0.21012798797533516,-0.11590048533580517,-0.41434317317445274,-0.7294419060744238,1.0,1.0,0.0,27.0,30.0,1.0,0.0,47.0,6.0,0.0,1
-1.0671157771500965,-0.11590048533580517,-2.209942413342896,-0.8179563850994428,1.0,1.0,0.0,17.0,7.0,1.0,20.0,20.0,3.0,7.0,1
-0.724320661480192,-0.11590048533580517,-0.2860860845909925,-0.729433053741288,1.0,1.0,0.0,27.0,30.0,1.0,18.0,10.0,2.0,7.0,0
